user_id,soft_cluster,cluster_confidence,attraction_id,name,attraction_type,personal_score,cluster_score,collaborative_score,hybrid_score,recommendation_score
60.0,0.0,0.9657701975621168,166,Attraction_166_cafe_street,cafe_street,0.9384192020682589,0.9860471202094819,0.8621254423456661,0.9290539095500904,0.9290539095500904
60.0,0.0,0.9657701975621168,234,Attraction_234_cafe_street,cafe_street+cafe_street,0.9409667735986769,0.985488342033517,0.8530700955041823,0.9281468254130555,0.9281468254130555
89.0,0.0,0.5797786120318292,234,Attraction_234_cafe_street,cafe_street+cafe_street,0.9578423610038372,0.985488342033517,0.8530700955041823,0.9430680800576058,0.9430680800576058
89.0,0.0,0.5797786120318292,250,Attraction_250_shopping_mall,shopping_mall+museum,0.9703077513499702,0.940155309912104,0.813522069038221,0.9379713568389452,0.9379713568389452
89.0,0.0,0.5797786120318292,230,Attraction_230_cafe_street,cafe_street,0.9605665288866077,0.963975039336177,0.827211657836781,0.9372173730669984,0.9372173730669984
89.0,0.0,0.5797786120318292,227,Attraction_227_museum,museum+cafe_street,0.952867211976384,0.9669028732742535,0.850291906480557,0.9365394025210396,0.9365394025210396
89.0,0.0,0.5797786120318292,166,Attraction_166_cafe_street,cafe_street,0.9388209965379906,0.9860471202094819,0.8621254423456661,0.9318651837477975,0.9318651837477975
104.0,1.0,0.4111450744026742,282,Attraction_282_museum,museum,0.9700039537325007,0.9549502945112259,0.8126286245855576,0.9463121056685353,0.9463121056685353
104.0,1.0,0.4111450744026742,166,Attraction_166_cafe_street,cafe_street,0.9631703242582111,0.9736968209118291,0.8323804853186763,0.9460580051701841,0.9460580051701841
104.0,1.0,0.4111450744026742,212,Attraction_212_cafe_street,cafe_street+historic_area,0.9644766208583193,0.9508073072500827,0.7988214791915438,0.9397817764292707,0.9397817764292707
104.0,1.0,0.4111450744026742,110,Attraction_110_shopping_mall,shopping_mall+historic_area,0.9194449822037449,0.924592360094044,0.8141769207473384,0.9052999056856746,0.9052999056856746
104.0,1.0,0.4111450744026742,230,Attraction_230_cafe_street,cafe_street,0.9013116892015501,0.9636341293631748,0.8540876282535776,0.9016800187485856,0.9016800187485856
116.0,0.0,0.6242656587652666,239,Attraction_239_historic_area,historic_area,0.9786199696921792,0.968634147693228,0.8370674175705273,0.9505325807872028,0.9505325807872028
116.0,0.0,0.6242656587652666,176,Attraction_176_cafe_street,cafe_street,0.9677261489249079,0.974426471712288,0.8255678716691621,0.9420322337226531,0.9420322337226531
116.0,0.0,0.6242656587652666,78,Attraction_078_temple,temple+cafe_street,0.9604762292216278,0.9725363366692721,0.8516337803502525,0.9418451732503165,0.9418451732503165
116.0,0.0,0.6242656587652666,212,Attraction_212_cafe_street,cafe_street+historic_area,0.9582638346676354,0.9735968002072147,0.8429196392810567,0.9389033727172593,0.9389033727172593
116.0,0.0,0.6242656587652666,166,Attraction_166_cafe_street,cafe_street,0.9492538099125554,0.9860471202094819,0.8621254423456661,0.9384175599236506,0.9384175599236506
120.0,5.0,0.3712742364179502,234,Attraction_234_cafe_street,cafe_street+cafe_street,0.9641292280276896,0.9771259392601064,0.8538772529274448,0.9512039674101447,0.9512039674101447
120.0,5.0,0.3712742364179502,290,Attraction_290_cafe_street,cafe_street,0.9748483968547298,0.9358330395372579,0.7927539778751436,0.9472378052282674,0.9472378052282674
120.0,5.0,0.3712742364179502,78,Attraction_078_temple,temple+cafe_street,0.9421330945169272,0.9457254163306245,0.8383062165241373,0.9290656542514498,0.9290656542514498
120.0,5.0,0.3712742364179502,166,Attraction_166_cafe_street,cafe_street,0.9397978763030457,0.9724009706740693,0.8158636558323191,0.9271318676442021,0.9271318676442021
120.0,5.0,0.3712742364179502,58,Attraction_058_historic_area,historic_area+historic_area,0.9389646480883799,0.952819452088717,0.8088959890226521,0.9235631577171591,0.9235631577171591
128.0,0.0,0.8781062053045143,78,Attraction_078_temple,temple+cafe_street,0.9734810558982728,0.9725363366692721,0.8516337803502525,0.9450044248678834,0.9450044248678834
128.0,0.0,0.8781062053045143,212,Attraction_212_cafe_street,cafe_street+historic_area,0.9750325973409335,0.9735968002072147,0.8429196392810567,0.9440803391030662,0.9440803391030662
128.0,0.0,0.8781062053045143,166,Attraction_166_cafe_street,cafe_street,0.9632692283350487,0.9860471202094819,0.8621254423456661,0.9440093146652467,0.9440093146652467
128.0,0.0,0.8781062053045143,227,Attraction_227_museum,museum+cafe_street,0.9734801216449483,0.9669028732742535,0.850291906480557,0.9436454346385165,0.9436454346385165
128.0,0.0,0.8781062053045143,183,Attraction_183_museum,museum+nature_trail,0.9777495771545145,0.9687818239521728,0.8162895067708797,0.9385814167109284,0.9385814167109284
140.0,7.0,0.9989236539593126,234,Attraction_234_cafe_street,cafe_street+cafe_street,0.9638623879339049,0.9704971319031898,0.8362801339381523,0.9333118783222032,0.9333118783222032
140.0,7.0,0.9989236539593126,78,Attraction_078_temple,temple+cafe_street,0.9284615110128046,0.9840495985085257,0.8972815976669746,0.9317821822520873,0.9317821822520873
140.0,7.0,0.9989236539593126,219,Attraction_219_cafe_street,cafe_street,0.9731201365428281,0.9436727689760473,0.8164331697409488,0.9280856100591625,0.9280856100591625
140.0,7.0,0.9989236539593126,212,Attraction_212_cafe_street,cafe_street+historic_area,0.9340503046490279,0.9921492887596276,0.849380850738326,0.9245083927994724,0.9245083927994724
140.0,7.0,0.9989236539593126,290,Attraction_290_cafe_street,cafe_street,0.9562176493461402,0.9444804196602341,0.8283530108592845,0.9219243669533035,0.9219243669533035
181.0,7.0,0.9969389609947052,78,Attraction_078_temple,temple+cafe_street,0.9772592072879634,0.9840495985085257,0.8972815976669746,0.9586543019886363,0.9586543019886363
181.0,7.0,0.9969389609947052,212,Attraction_212_cafe_street,cafe_street+historic_area,0.974032182651559,0.9921492887596276,0.849380850738326,0.9465391994161095,0.9465391994161095
181.0,7.0,0.9969389609947052,227,Attraction_227_museum,museum+cafe_street,0.9848325398639316,0.9572271892618209,0.8240553343014141,0.9391942396104719,0.9391942396104719
181.0,7.0,0.9969389609947052,166,Attraction_166_cafe_street,cafe_street,0.9771291082008831,0.9701804234083343,0.827291686862514,0.9383455113483816,0.9383455113483816
181.0,7.0,0.9969389609947052,234,Attraction_234_cafe_street,cafe_street+cafe_street,0.9717092595602721,0.9704971319031898,0.8362801339381523,0.9376670411049954,0.9376670411049954
201.0,0.0,0.5621985743065302,212,Attraction_212_cafe_street,cafe_street+historic_area,0.9195796038019358,0.9735968002072147,0.8429196392810567,0.9137254134827331,0.9137254134827331
201.0,0.0,0.5621985743065302,105,Attraction_105_historic_area,historic_area,0.9123233751841332,0.9696744367093509,0.8368941255954043,0.9071514297574355,0.9071514297574355
201.0,0.0,0.5621985743065302,267,Attraction_267_temple,temple+nature_trail,0.9224567565606852,0.9519244350582822,0.8041739188349899,0.9058796087120768,0.9058796087120768
201.0,0.0,0.5621985743065302,239,Attraction_239_historic_area,historic_area,0.9042705230960434,0.968634147693228,0.8370674175705273,0.9015203684289846,0.9015203684289846
201.0,0.0,0.5621985743065302,176,Attraction_176_cafe_street,cafe_street,0.9051343371095442,0.974426471712288,0.8255678716691621,0.9009103079044342,0.9009103079044342
211.0,1.0,0.9167800049148044,230,Attraction_230_cafe_street,cafe_street,0.9258305601781799,0.9636341293631748,0.8540876282535776,0.9159488914872623,0.9159488914872623
211.0,1.0,0.9167800049148044,234,Attraction_234_cafe_street,cafe_street+cafe_street,0.8978389323044013,0.9784154080048507,0.8388650233427535,0.8991455178442004,0.8991455178442004
211.0,1.0,0.9167800049148044,166,Attraction_166_cafe_street,cafe_street,0.8718849233029857,0.9736968209118291,0.8323804853186763,0.8818725526998716,0.8818725526998716
211.0,1.0,0.9167800049148044,114,Attraction_114_night_market,night_market+night_market,0.8858521065809754,0.913152500705109,0.8423168369178304,0.8806862763229929,0.8806862763229929
211.0,1.0,0.9167800049148044,176,Attraction_176_cafe_street,cafe_street,0.8831653992732037,0.9547379646904752,0.7975528567863954,0.876413853235101,0.876413853235101
218.0,0.0,0.5849442055228101,166,Attraction_166_cafe_street,cafe_street,0.9507852524463049,0.9860471202094819,0.8621254423456661,0.9399149316012698,0.9399149316012698
218.0,0.0,0.5849442055228101,282,Attraction_282_museum,museum,0.9586386311502479,0.9671464160919665,0.8324010214310811,0.9371621935230178,0.9371621935230178
218.0,0.0,0.5849442055228101,58,Attraction_058_historic_area,historic_area+historic_area,0.9457499532839957,0.9651769553982198,0.8435718762365332,0.9301707744139333,0.9301707744139333
218.0,0.0,0.5849442055228101,212,Attraction_212_cafe_street,cafe_street+historic_area,0.944065951495758,0.9735968002072147,0.8429196392810567,0.9301258254037427,0.9301258254037427
218.0,0.0,0.5849442055228101,222,Attraction_222_museum,museum,0.9510718453842502,0.9450658548196729,0.794274934312925,0.9220122393171317,0.9220122393171317
219.0,0.0,0.5520584745837941,230,Attraction_230_cafe_street,cafe_street,0.980385846294815,0.963975039336177,0.827211657836781,0.9516390204101862,0.9516390204101862
219.0,0.0,0.5520584745837941,234,Attraction_234_cafe_street,cafe_street+cafe_street,0.9670610873690305,0.985488342033517,0.8530700955041823,0.9499050410082713,0.9499050410082713
219.0,0.0,0.5520584745837941,176,Attraction_176_cafe_street,cafe_street,0.9709465942844016,0.974426471712288,0.8255678716691621,0.9462978953853814,0.9462978953853814
219.0,0.0,0.5520584745837941,212,Attraction_212_cafe_street,cafe_street+historic_area,0.947467218370639,0.9735968002072147,0.8429196392810567,0.9330086732998336,0.9330086732998336
219.0,0.0,0.5520584745837941,166,Attraction_166_cafe_street,cafe_street,0.9355848599128419,0.9860471202094819,0.8621254423456661,0.9298650461551683,0.9298650461551683
222.0,3.0,0.8902372560349016,234,Attraction_234_cafe_street,cafe_street+cafe_street,0.8738779960949481,0.9239055439937025,0.8122717111068929,0.8688246182863342,0.8688246182863342
222.0,3.0,0.8902372560349016,166,Attraction_166_cafe_street,cafe_street,0.8596218372268646,0.9107895455827751,0.80041168750759,0.8553430014391971,0.8553430014391971
222.0,3.0,0.8902372560349016,105,Attraction_105_historic_area,historic_area,0.8263820666279347,0.901121403118981,0.813100262542922,0.8372710688315158,0.8372710688315158
222.0,3.0,0.8902372560349016,230,Attraction_230_cafe_street,cafe_street,0.8446144547360267,0.9064690317856776,0.7625076088951102,0.8369766030372217,0.8369766030372217
222.0,3.0,0.8902372560349016,239,Attraction_239_historic_area,historic_area,0.8420009737258296,0.8815853068030668,0.7708575450561226,0.8327587261526863,0.8327587261526863
248.0,3.0,0.756960435580356,183,Attraction_183_museum,museum+nature_trail,0.9470941334398599,0.9251514755227886,0.7941465178694334,0.91086619518517,0.91086619518517
248.0,3.0,0.756960435580356,212,Attraction_212_cafe_street,cafe_street+historic_area,0.9234055463941686,0.9181389011862185,0.8264744075261183,0.9019145338633275,0.9019145338633275
248.0,3.0,0.756960435580356,34,Attraction_034_historic_area,historic_area,0.9268080197691886,0.886147781298155,0.8003877245697317,0.8930348989123668,0.8930348989123668
248.0,3.0,0.756960435580356,74,Attraction_074_temple,temple,0.9145052481288338,0.8478668373852347,0.7901311471242431,0.8767510588540641,0.8767510588540641
248.0,3.0,0.756960435580356,105,Attraction_105_historic_area,historic_area,0.8795918173779015,0.901121403118981,0.813100262542922,0.8691234554668392,0.8691234554668392
252.0,0.0,0.5421932360515931,239,Attraction_239_historic_area,historic_area,0.9735334088319537,0.968634147693228,0.8370674175705273,0.9495670156131222,0.9495670156131222
252.0,0.0,0.5421932360515931,176,Attraction_176_cafe_street,cafe_street,0.9700989977447466,0.974426471712288,0.8255678716691621,0.9460158762696104,0.9460158762696104
252.0,0.0,0.5421932360515931,234,Attraction_234_cafe_street,cafe_street+cafe_street,0.9569250531049035,0.985488342033517,0.8530700955041823,0.9430961112211266,0.9430961112211266
252.0,0.0,0.5421932360515931,166,Attraction_166_cafe_street,cafe_street,0.9543484207959008,0.9860471202094819,0.8621254423456661,0.9429334918385804,0.9429334918385804
252.0,0.0,0.5421932360515931,34,Attraction_034_historic_area,historic_area,0.9644789133620388,0.967233634094077,0.8135322245880627,0.939085737735214,0.939085737735214
258.0,6.0,0.7445773595756713,230,Attraction_230_cafe_street,cafe_street,0.9395008548797904,0.9711368716526358,0.8429286616564047,0.9245128567632367,0.9245128567632367
258.0,6.0,0.7445773595756713,234,Attraction_234_cafe_street,cafe_street+cafe_street,0.932171711150607,0.9838420788153002,0.8422753007562591,0.9219586264909428,0.9219586264909428
258.0,6.0,0.7445773595756713,290,Attraction_290_cafe_street,cafe_street,0.9116422332717814,0.9415506954449884,0.8096993213064052,0.8952340051474063,0.8952340051474063
258.0,6.0,0.7445773595756713,166,Attraction_166_cafe_street,cafe_street,0.8967982880668336,0.9778918889581676,0.8091181301015793,0.8920019192524716,0.8920019192524716
258.0,6.0,0.7445773595756713,114,Attraction_114_night_market,night_market+night_market,0.9057924004810747,0.9235143648613224,0.818549413577266,0.8904254011696546,0.8904254011696546
266.0,1.0,0.8587764221452163,230,Attraction_230_cafe_street,cafe_street,0.9080492464325888,0.9636341293631748,0.8540876282535776,0.9058726803603828,0.9058726803603828
266.0,1.0,0.8587764221452163,91,Attraction_091_shopping_mall,shopping_mall,0.9014513630514568,0.8968794795622756,0.7739480401360916,0.8713809104279321,0.8713809104279321
266.0,1.0,0.8587764221452163,290,Attraction_290_cafe_street,cafe_street,0.8461327466551014,0.9367200996230506,0.80888810096528,0.8542086242874969,0.8542086242874969
266.0,1.0,0.8587764221452163,166,Attraction_166_cafe_street,cafe_street,0.8192334689695168,0.9736968209118291,0.8323804853186763,0.8505779112605789,0.8505779112605789
266.0,1.0,0.8587764221452163,110,Attraction_110_shopping_mall,shopping_mall+historic_area,0.8313158286642508,0.924592360094044,0.8141769207473384,0.8444944529587732,0.8444944529587732
274.0,0.0,0.8956354602113715,110,Attraction_110_shopping_mall,shopping_mall+historic_area,0.9770874979376238,0.9610506848297876,0.841105268875769,0.9421252763906123,0.9421252763906123
274.0,0.0,0.8956354602113715,234,Attraction_234_cafe_street,cafe_street+cafe_street,0.958813214329425,0.985488342033517,0.8530700955041823,0.9389833395727358,0.9389833395727358
274.0,0.0,0.8956354602113715,166,Attraction_166_cafe_street,cafe_street,0.9512165619112204,0.9860471202094819,0.8621254423456661,0.9368318005137388,0.9368318005137388
274.0,0.0,0.8956354602113715,239,Attraction_239_historic_area,historic_area,0.9609128020270002,0.968634147693228,0.8370674175705273,0.9332674890839885,0.9332674890839885
274.0,0.0,0.8956354602113715,78,Attraction_078_temple,temple+cafe_street,0.9316500661015481,0.9725363366692721,0.8516337803502525,0.9205355673271756,0.9205355673271756
279.0,0.0,0.9190390601895873,239,Attraction_239_historic_area,historic_area,0.9914638000388415,0.968634147693228,0.8370674175705273,0.9502935220524029,0.9502935220524029
279.0,0.0,0.9190390601895873,166,Attraction_166_cafe_street,cafe_street,0.9637065553910152,0.9860471202094819,0.8621254423456661,0.943746479123447,0.943746479123447
279.0,0.0,0.9190390601895873,18,Attraction_018_historic_area,historic_area,0.9732857146088287,0.9625692562218302,0.828320796809219,0.9366750242311266,0.9366750242311266
279.0,0.0,0.9190390601895873,77,Attraction_077_historic_area,historic_area+museum,0.9807702694728225,0.9466073038897179,0.818172526767087,0.9354824867001148,0.9354824867001148
279.0,0.0,0.9190390601895873,105,Attraction_105_historic_area,historic_area,0.9631142012114197,0.9696744367093509,0.8368941255954043,0.9342688217637765,0.9342688217637765
291.0,3.0,0.6126292370940893,105,Attraction_105_historic_area,historic_area,0.9301413241430669,0.901121403118981,0.813100262542922,0.9041248257918691,0.9041248257918691
291.0,3.0,0.6126292370940893,183,Attraction_183_museum,museum+nature_trail,0.929641509298954,0.9251514755227886,0.7941465178694334,0.9038420324317207,0.9038420324317207
291.0,3.0,0.6126292370940893,166,Attraction_166_cafe_street,cafe_street,0.9263164944718244,0.9107895455827751,0.80041168750759,0.9006581122485839,0.9006581122485839
291.0,3.0,0.6126292370940893,25,Attraction_025_historic_area,historic_area,0.9370658245099696,0.8850135923996609,0.7792665078069421,0.9000711706246239,0.9000711706246239
291.0,3.0,0.6126292370940893,239,Attraction_239_historic_area,historic_area,0.9385171508021031,0.8815853068030668,0.7708575450561226,0.8989693941882678,0.8989693941882678
314.0,6.0,0.6194945382594915,234,Attraction_234_cafe_street,cafe_street+cafe_street,0.9176255923284056,0.9838420788153002,0.8422753007562591,0.9134439586466735,0.9134439586466735
314.0,6.0,0.6194945382594915,166,Attraction_166_cafe_street,cafe_street,0.9072923407665995,0.9778918889581676,0.8091181301015793,0.8995008303151257,0.8995008303151257
314.0,6.0,0.6194945382594915,204,Attraction_204_night_market,night_market,0.9254856027469445,0.8934185020398047,0.7779591656729701,0.8931232440936394,0.8931232440936394
314.0,6.0,0.6194945382594915,239,Attraction_239_historic_area,historic_area,0.9016112091821391,0.9461271118798371,0.798253956272813,0.8889517143691691,0.8889517143691691
314.0,6.0,0.6194945382594915,10,Attraction_010_cafe_street,cafe_street,0.9089248768781332,0.9044568646153344,0.8046326839687952,0.888767726441341,0.888767726441341
323.0,7.0,0.5793236806959404,78,Attraction_078_temple,temple+cafe_street,0.9546982422046663,0.9840495985085257,0.8972815976669746,0.9486356485914548,0.9486356485914548
323.0,7.0,0.5793236806959404,222,Attraction_222_museum,museum,0.9687163254325919,0.927557065160626,0.8380795454071979,0.9394955547201006,0.9394955547201006
323.0,7.0,0.5793236806959404,34,Attraction_034_historic_area,historic_area,0.9610071160410975,0.9611720330349961,0.8261898187318841,0.9369455523596154,0.9369455523596154
323.0,7.0,0.5793236806959404,282,Attraction_282_museum,museum,0.9612186940796998,0.9586334866925448,0.8042576771418404,0.9328081028708145,0.9328081028708145
323.0,7.0,0.5793236806959404,166,Attraction_166_cafe_street,cafe_street,0.9514792260499435,0.9701804234083343,0.827291686862514,0.9319658782799755,0.9319658782799755
324.0,0.0,0.8233023219287753,46,Attraction_046_museum,museum,0.9698640727415767,0.948526326856231,0.8419888037698364,0.9374534948972041,0.9374534948972041
324.0,0.0,0.8233023219287753,166,Attraction_166_cafe_street,cafe_street,0.9478323572036177,0.9860471202094819,0.8621254423456661,0.9355038542976701,0.9355038542976701
324.0,0.0,0.8233023219287753,222,Attraction_222_museum,museum,0.9833018499969318,0.9450658548196729,0.794274934312925,0.9341946075552031,0.9341946075552031
324.0,0.0,0.8233023219287753,282,Attraction_282_museum,museum,0.959972959609506,0.9671464160919665,0.8324010214310811,0.9327304134644884,0.9327304134644884
324.0,0.0,0.8233023219287753,234,Attraction_234_cafe_street,cafe_street+cafe_street,0.9318904265336514,0.985488342033517,0.8530700955041823,0.9238536042777702,0.9238536042777702
327.0,7.0,0.9987673258256518,234,Attraction_234_cafe_street,cafe_street+cafe_street,0.9011005263029193,0.9704971319031898,0.8362801339381523,0.8987763270157925,0.8987763270157925
327.0,7.0,0.9987673258256518,58,Attraction_058_historic_area,historic_area+historic_area,0.8922693129101521,0.98862495962989,0.802793165140911,0.8891735067683546,0.8891735067683546
327.0,7.0,0.9987673258256518,105,Attraction_105_historic_area,historic_area,0.8907711522790931,0.9697561856102179,0.813234854554368,0.8871865177910713,0.8871865177910713
327.0,7.0,0.9987673258256518,183,Attraction_183_museum,museum+nature_trail,0.88603003693593,0.979070751298129,0.8160449015169189,0.887141141727302,0.887141141727302
327.0,7.0,0.9987673258256518,176,Attraction_176_cafe_street,cafe_street,0.8791689711606804,0.9578035509620718,0.8449836923461631,0.8863446964808452,0.8863446964808452
328.0,1.0,0.7919895712633542,230,Attraction_230_cafe_street,cafe_street,0.9521658903507317,0.9636341293631748,0.8540876282535776,0.9327453407184153,0.9327453407184153
328.0,1.0,0.7919895712633542,166,Attraction_166_cafe_street,cafe_street,0.9102830170596098,0.9736968209118291,0.8323804853186763,0.9043475451176399,0.9043475451176399
328.0,1.0,0.7919895712633542,176,Attraction_176_cafe_street,cafe_street,0.9258996313237582,0.9547379646904752,0.7975528567863954,0.9029026070493007,0.9029026070493007
328.0,1.0,0.7919895712633542,43,Attraction_043_shopping_mall,shopping_mall+temple,0.9228376365275723,0.9307311427136199,0.8223991068308756,0.9022767929785634,0.9022767929785634
328.0,1.0,0.7919895712633542,114,Attraction_114_night_market,night_market+night_market,0.9045527194399217,0.913152500705109,0.8423168369178304,0.8924604733988647,0.8924604733988647
342.0,7.0,0.9968278491602184,212,Attraction_212_cafe_street,cafe_street+historic_area,0.948278248190613,0.9921492887596276,0.849380850738326,0.9323559746612965,0.9323559746612965
342.0,7.0,0.9968278491602184,58,Attraction_058_historic_area,historic_area+historic_area,0.9607403165762973,0.98862495962989,0.802793165140911,0.9268897038543523,0.9268897038543523
