user_id,soft_cluster,attraction_id,rating,clicked
16442.0,6.0,34,4.726158390526311,1
16442.0,6.0,166,4.492191406182864,1
16442.0,6.0,58,3.6544993509026003,0
16442.0,6.0,74,4.02736290660202,1
16297.0,7.0,238,4.068898775924495,1
16297.0,7.0,227,4.114934250902775,1
16297.0,7.0,212,4.459619677673576,1
16297.0,7.0,46,4.796691025974576,1
16297.0,7.0,58,3.879198406752402,0
12567.0,3.0,74,4.3150557827342,1
12567.0,3.0,165,4.234927392794433,1
12567.0,3.0,287,4.505834379166666,1
12567.0,3.0,61,4.827060021074056,1
12567.0,3.0,216,3.9010085863356037,0
5253.0,3.0,239,4.542190553026975,1
5253.0,3.0,212,4.202519131002127,1
5253.0,3.0,46,4.534288449859277,1
5253.0,3.0,112,3.271360231769404,0
5253.0,3.0,149,4.896070282091334,1
19394.0,3.0,25,4.780075198670091,1
19394.0,3.0,61,3.9672773970014354,0
19394.0,3.0,47,4.871234988999584,1
19394.0,3.0,183,3.933844861964345,0
19394.0,3.0,74,4.819695323942253,1
16797.0,6.0,230,3.9182396717178944,0
16797.0,6.0,58,3.637786333371543,0
16797.0,6.0,18,4.173653782355594,1
16797.0,6.0,183,3.5037248082845927,0
16797.0,6.0,120,4.043047319109863,1
8095.0,3.0,165,4.266233407837675,1
8095.0,3.0,149,4.001373655142283,1
8095.0,3.0,18,4.386387297009169,1
8095.0,3.0,227,4.963937182591159,1
8095.0,3.0,232,4.388803345167973,1
323.0,7.0,219,4.5814299241278835,1
323.0,7.0,149,4.35192118398384,1
323.0,7.0,227,3.8568976853971693,0
323.0,7.0,110,4.137660663048536,1
323.0,7.0,165,3.4226590362994647,0
9924.0,0.0,238,4.504644895056252,1
9924.0,0.0,290,3.66533964709037,0
9924.0,0.0,10,4.431489091941583,1
9924.0,0.0,105,4.757085983859778,1
9924.0,0.0,74,3.309895186603834,0
7460.0,4.0,110,3.96559535279503,0
7460.0,4.0,34,4.264291197643269,1
7460.0,4.0,290,4.182557736666836,1
7460.0,4.0,112,4.9833601812444535,1
7460.0,4.0,239,4.184817993632253,1
19025.0,6.0,238,4.302820957449287,1
19025.0,6.0,204,4.205815638800291,1
19025.0,6.0,58,4.415226530513784,1
19025.0,6.0,112,3.4412168804746233,0
19025.0,6.0,47,4.377628806139283,1
17554.0,7.0,112,4.532352199426771,1
17554.0,7.0,158,3.7072052509517226,0
17554.0,7.0,296,4.301643733628094,1
17554.0,7.0,8,4.373792406598076,1
17554.0,7.0,74,4.041638424375425,1
9120.0,5.0,47,4.1549380424694835,1
9120.0,5.0,34,3.723372766698152,0
9120.0,5.0,176,3.4802088750066584,0
9120.0,5.0,79,4.410545229563342,1
9120.0,5.0,77,3.515511791814747,0
16422.0,3.0,176,4.722745271207681,1
16422.0,3.0,166,4.120679736968008,1
16422.0,3.0,149,3.1285614105867756,0
16422.0,3.0,267,4.405921646296555,1
16422.0,3.0,61,4.203444375672346,1
16061.0,1.0,77,4.405413396885011,1
16061.0,1.0,25,3.986712189955742,0
16061.0,1.0,153,3.6978825318769406,0
16061.0,1.0,34,4.334348568906041,1
16061.0,1.0,105,4.258379466561896,1
10121.0,1.0,197,4.639458555014145,1
10121.0,1.0,79,4.306943816368124,1
10121.0,1.0,239,4.825490675739414,1
10121.0,1.0,10,4.023102619420818,1
10121.0,1.0,61,4.229981173493953,1
19056.0,3.0,34,4.714208298803572,1
19056.0,3.0,251,3.451441133217269,0
19056.0,3.0,46,4.474141114236292,1
19056.0,3.0,176,4.65914816654395,1
19056.0,3.0,267,3.7045326007889545,0
3650.0,6.0,166,4.104892038360405,1
3650.0,6.0,8,4.063349927527786,1
3650.0,6.0,282,5.0,1
3650.0,6.0,78,3.8765191232109486,0
3650.0,6.0,43,4.756199361544988,1
3942.0,1.0,212,4.1197439016882935,1
3942.0,1.0,114,4.206088196501816,1
3942.0,1.0,290,4.247378187268768,1
3942.0,1.0,227,3.8909043167730375,0
3942.0,1.0,166,4.323810405899499,1
17881.0,4.0,222,4.477319948041572,1
17881.0,4.0,153,3.4971439036665064,0
17881.0,4.0,166,4.623929715435417,1
17881.0,4.0,46,4.681129567513031,1
17881.0,4.0,25,3.6122730761563155,0
16676.0,0.0,47,4.133636696945441,1
16676.0,0.0,219,4.294860046036717,1
16676.0,0.0,287,4.38731653129983,1
16676.0,0.0,230,4.39843441688879,1
16676.0,0.0,197,3.394063016985707,0
12631.0,0.0,222,4.363778937551672,1
12631.0,0.0,227,4.369393024667048,1
12631.0,0.0,74,4.6236568595996435,1
12631.0,0.0,235,3.9682269381014663,0
12631.0,0.0,234,4.204085886211786,1
11444.0,0.0,58,4.507876007138662,1
11444.0,0.0,77,3.966372563807806,0
11444.0,0.0,46,4.127686810450419,1
11444.0,0.0,91,4.138370196086637,1
11444.0,0.0,78,4.347486193077046,1
12158.0,0.0,204,3.9500226548943305,0
12158.0,0.0,290,3.1822441418295337,0
12158.0,0.0,183,4.060631852750171,1
12158.0,0.0,227,5.0,1
12158.0,0.0,79,4.422587148862144,1
13836.0,7.0,25,3.8963788742814325,0
13836.0,7.0,10,3.8676499194968748,0
13836.0,7.0,110,4.06371537193075,1
13836.0,7.0,204,4.147998343249589,1
13836.0,7.0,239,4.299678164994346,1
3435.0,2.0,64,3.220763000387829,0
3435.0,2.0,232,4.929710243367361,1
3435.0,2.0,153,3.9422870582463343,0
3435.0,2.0,8,2.956735647373251,0
3435.0,2.0,212,4.785698461307066,1
18740.0,5.0,149,3.8865325752050275,0
18740.0,5.0,46,3.6017346392962675,0
18740.0,5.0,183,4.749035934240634,1
18740.0,5.0,25,3.226575305940834,0
18740.0,5.0,47,3.396533814811057,0
17408.0,1.0,287,3.836138570025859,0
17408.0,1.0,197,3.971140079720367,0
17408.0,1.0,46,4.402982662335862,1
17408.0,1.0,219,4.824158312733187,1
17408.0,1.0,34,5.0,1
15441.0,4.0,219,4.647295115067995,1
15441.0,4.0,204,4.894614723756854,1
15441.0,4.0,230,3.8439481650424434,0
15441.0,4.0,58,4.005117627003685,1
15441.0,4.0,165,4.06368731411118,1
10407.0,0.0,105,4.773463148840477,1
10407.0,0.0,10,3.3217554767412754,0
10407.0,0.0,212,4.521881503873952,1
10407.0,0.0,64,4.363527874436265,1
10407.0,0.0,296,3.9345151924394104,0
6518.0,3.0,8,4.178333258439448,1
6518.0,3.0,79,3.6823613320233397,0
6518.0,3.0,158,3.740090492086026,0
6518.0,3.0,197,4.140029625406198,1
6518.0,3.0,34,4.573603146578877,1
972.0,7.0,77,4.322202468626793,1
972.0,7.0,61,3.6687090861958347,0
972.0,7.0,79,4.403667864270606,1
972.0,7.0,10,4.490541431106843,1
972.0,7.0,212,4.470799632685104,1
16488.0,4.0,43,4.3938039712320816,1
16488.0,4.0,176,4.724279890813387,1
16488.0,4.0,10,3.829231488287167,0
16488.0,4.0,216,4.533461984557027,1
16488.0,4.0,166,3.822537348620941,0
19731.0,7.0,8,3.767657546048896,0
19731.0,7.0,166,4.732278125146871,1
19731.0,7.0,25,4.4364320444515695,1
19731.0,7.0,212,4.346607817966622,1
19731.0,7.0,238,4.639900082797805,1
13138.0,3.0,120,4.271158069714583,1
13138.0,3.0,219,4.578874142680896,1
13138.0,3.0,74,4.003125454587905,1
13138.0,3.0,232,4.441402489500884,1
13138.0,3.0,267,3.9784928067279672,0
3670.0,4.0,77,3.5391444829516856,0
3670.0,4.0,232,4.893683623489113,1
3670.0,4.0,78,4.3147448960815495,1
3670.0,4.0,212,2.8688672618718414,0
3670.0,4.0,176,3.4684509766924556,0
15984.0,1.0,250,4.459818583289861,1
15984.0,1.0,64,3.8782180072848473,0
15984.0,1.0,267,3.1332207918667274,0
15984.0,1.0,219,3.2915206038856493,0
15984.0,1.0,6,3.7156575986114406,0
4059.0,0.0,58,4.5520808610411665,1
4059.0,0.0,230,3.691061150454088,0
4059.0,0.0,204,3.763973509023346,0
4059.0,0.0,216,4.033541020022336,1
4059.0,0.0,25,3.718034519973654,0
14977.0,1.0,227,4.311733026017579,1
14977.0,1.0,282,4.012125897534738,1
14977.0,1.0,114,4.454488667010992,1
14977.0,1.0,112,4.722188593695108,1
14977.0,1.0,238,3.5275313155909807,0
15699.0,0.0,282,3.9149898512998393,0
15699.0,0.0,166,4.072860862416474,1
15699.0,0.0,94,4.176582788798674,1
15699.0,0.0,239,3.811578741977888,0
15699.0,0.0,222,3.3907663159974373,0
13830.0,6.0,238,4.173313024181932,1
13830.0,6.0,183,3.823473938711312,0
13830.0,6.0,105,4.506051934446932,1
13830.0,6.0,166,4.430857688934254,1
13830.0,6.0,6,4.201634843369155,1
13420.0,6.0,267,3.8851537612669707,0
13420.0,6.0,212,4.011542665285561,1
13420.0,6.0,25,3.5722652655742673,0
13420.0,6.0,110,3.4981421256854013,0
13420.0,6.0,239,4.099670030126168,1
961.0,7.0,153,4.1405248035294315,1
961.0,7.0,227,3.3775466410006993,0
961.0,7.0,296,3.696574320931417,0
961.0,7.0,94,4.444413925146328,1
961.0,7.0,216,4.090656112144353,1
17745.0,6.0,234,5.0,1
17745.0,6.0,43,4.264111867003592,1
17745.0,6.0,212,4.152714716502075,1
17745.0,6.0,296,3.984275496862778,0
17745.0,6.0,58,4.502574938041423,1
9865.0,7.0,78,3.9940209006250718,0
9865.0,7.0,204,4.8022134963260585,1
9865.0,7.0,183,4.018942040564736,1
9865.0,7.0,153,4.981523944251515,1
9865.0,7.0,120,4.070470497170561,1
11264.0,1.0,74,4.645076154263737,1
11264.0,1.0,10,4.410601501458057,1
11264.0,1.0,114,4.155925551815965,1
11264.0,1.0,158,3.4920953340531202,0
11264.0,1.0,91,3.1817129684557526,0
15783.0,0.0,212,4.368513958493355,1
15783.0,0.0,74,3.6397645459924632,0
15783.0,0.0,197,4.1839958537571915,1
15783.0,0.0,250,4.18478542754732,1
15783.0,0.0,10,4.345528555122859,1
17197.0,7.0,197,3.7549992537889074,0
17197.0,7.0,18,4.949835266659311,1
17197.0,7.0,212,3.858922924278112,0
17197.0,7.0,110,3.1519451632831434,0
17197.0,7.0,235,3.969931793316147,0
7555.0,4.0,183,3.9106846759786387,0
7555.0,4.0,296,3.485772807318752,0
7555.0,4.0,158,3.7771419968300735,0
7555.0,4.0,79,3.6387146634921703,0
7555.0,4.0,18,4.4004585310946815,1
10499.0,0.0,222,4.414369715975849,1
10499.0,0.0,153,4.6022490459872705,1
10499.0,0.0,114,3.946118375377176,0
10499.0,0.0,234,4.098579973444127,1
10499.0,0.0,238,4.495799519882875,1
17060.0,1.0,158,3.786353055612879,0
17060.0,1.0,58,5.0,1
17060.0,1.0,238,4.578395428416155,1
17060.0,1.0,235,4.209403643476857,1
17060.0,1.0,46,3.656113674352138,0
17929.0,3.0,91,4.195777822804632,1
17929.0,3.0,238,3.961782692585517,0
17929.0,3.0,43,3.9487791341547305,0
17929.0,3.0,232,3.4475637478787267,0
17929.0,3.0,61,3.6746825244152577,0
7086.0,6.0,46,4.26934055385078,1
7086.0,6.0,230,3.9929632258896013,0
7086.0,6.0,212,4.142459344616035,1
7086.0,6.0,153,3.5631716854484963,0
7086.0,6.0,6,4.3191255663112935,1
14754.0,6.0,290,4.6519470308476984,1
14754.0,6.0,120,4.420437992423063,1
14754.0,6.0,222,4.555903702307729,1
14754.0,6.0,235,3.7622527172089946,0
14754.0,6.0,216,4.310551458904329,1
4520.0,1.0,216,3.2458206291607516,0
4520.0,1.0,158,4.265233435428944,1
4520.0,1.0,120,3.5310966216624053,0
4520.0,1.0,91,4.267419537110355,1
4520.0,1.0,112,4.233738393536659,1
3025.0,7.0,239,3.791445368003677,0
3025.0,7.0,166,3.2740043478923857,0
3025.0,7.0,46,4.092958309755885,1
3025.0,7.0,105,3.2388004647115816,0
3025.0,7.0,222,4.074003336019675,1
12122.0,0.0,234,4.474104349176109,1
12122.0,0.0,204,3.9658731672769427,0
12122.0,0.0,230,4.40384242284872,1
12122.0,0.0,290,4.621002225879648,1
12122.0,0.0,282,4.461573035680842,1
18495.0,0.0,232,3.732893903538641,0
18495.0,0.0,18,4.189550475013427,1
18495.0,0.0,216,4.8796683549040605,1
18495.0,0.0,112,3.9186351331456732,0
18495.0,0.0,212,4.416127880113521,1
5484.0,0.0,230,4.001079672233082,1
5484.0,0.0,251,4.072894562304954,1
5484.0,0.0,46,4.240323963061772,1
5484.0,0.0,114,4.015275695113071,1
5484.0,0.0,77,4.284435260623347,1
1420.0,1.0,232,4.46668274697064,1
1420.0,1.0,46,5.0,1
1420.0,1.0,105,4.185847012042057,1
1420.0,1.0,149,4.10917485453665,1
1420.0,1.0,110,3.4033575095838953,0
6210.0,7.0,238,4.125141628541147,1
6210.0,7.0,165,3.8678888088061694,0
6210.0,7.0,25,4.896373139865524,1
6210.0,7.0,296,4.488667909121228,1
6210.0,7.0,10,4.502075714043157,1
10743.0,0.0,43,4.37733640097636,1
10743.0,0.0,239,3.489469425826811,0
10743.0,0.0,251,4.261456364639585,1
10743.0,0.0,153,4.049453835693151,1
10743.0,0.0,58,3.8131116279747705,0
16144.0,0.0,232,4.58521827906294,1
16144.0,0.0,153,3.972616360184338,0
16144.0,0.0,77,4.032285088091609,1
16144.0,0.0,165,4.093774063136187,1
16144.0,0.0,18,4.809399191312162,1
17618.0,1.0,222,4.822105039327122,1
17618.0,1.0,282,4.946832478682435,1
17618.0,1.0,219,5.0,1
17618.0,1.0,267,4.693870080339952,1
17618.0,1.0,216,4.782703038766613,1
14569.0,6.0,10,3.824815043995965,0
14569.0,6.0,227,4.603971806054145,1
14569.0,6.0,234,4.978342831413188,1
14569.0,6.0,149,3.515061193904584,0
14569.0,6.0,91,5.0,1
981.0,6.0,234,3.8845393049791417,0
981.0,6.0,58,4.116192350241577,1
981.0,6.0,91,4.252747125680774,1
981.0,6.0,222,3.7559851506390975,0
981.0,6.0,290,4.11579218736374,1
2784.0,3.0,94,3.4348250068436164,0
2784.0,3.0,166,3.001576145025486,0
2784.0,3.0,58,4.512440533385192,1
2784.0,3.0,287,3.0727660864637256,0
2784.0,3.0,165,2.500746059466323,0
7714.0,0.0,267,3.8784273629202004,0
7714.0,0.0,77,4.8253497610576215,1
7714.0,0.0,230,4.533456184273757,1
7714.0,0.0,222,4.385363559143293,1
7714.0,0.0,204,3.870473353589501,0
11519.0,3.0,197,3.9384938290194436,0
11519.0,3.0,43,3.823342805215603,0
11519.0,3.0,234,3.8032667819158474,0
11519.0,3.0,79,4.1248321111456345,1
11519.0,3.0,61,3.1012511650988213,0
8601.0,3.0,25,4.4895911988632475,1
8601.0,3.0,204,3.4892379849553583,0
8601.0,3.0,166,4.425293290801127,1
8601.0,3.0,91,3.8622943305558985,0
8601.0,3.0,222,4.400400443436176,1
11641.0,3.0,232,5.0,1
11641.0,3.0,10,4.347499788880771,1
11641.0,3.0,110,3.4265700712401808,0
11641.0,3.0,153,3.8395949064212096,0
11641.0,3.0,239,3.78242616260218,0
18831.0,5.0,216,4.143718491685836,1
18831.0,5.0,234,4.4079878496280465,1
18831.0,5.0,114,4.180771425726845,1
18831.0,5.0,110,5.0,1
18831.0,5.0,183,4.814021963806608,1
12563.0,3.0,250,4.548384400007847,1
12563.0,3.0,18,4.8007438908539815,1
12563.0,3.0,58,4.075919335998554,1
12563.0,3.0,219,4.259882838124095,1
12563.0,3.0,235,4.1134098885583725,1
12752.0,4.0,219,4.355518663145123,1
12752.0,4.0,43,4.358391055787962,1
12752.0,4.0,234,3.549982058069225,0
12752.0,4.0,149,3.933200499694279,0
12752.0,4.0,120,3.210803869259535,0
6385.0,1.0,46,4.603706509599102,1
6385.0,1.0,74,4.299049423008789,1
6385.0,1.0,153,3.8954271373882228,0
6385.0,1.0,282,4.181706034062581,1
6385.0,1.0,10,3.786038502411466,0
4808.0,3.0,43,3.9933707294306484,0
4808.0,3.0,251,5.0,1
4808.0,3.0,110,4.461496432634719,1
4808.0,3.0,166,3.9302951921578,0
4808.0,3.0,222,4.902427060447489,1
6196.0,7.0,282,5.0,1
6196.0,7.0,94,4.38786944479049,1
6196.0,7.0,6,3.748543073597973,0
6196.0,7.0,74,4.039462025060729,1
6196.0,7.0,25,4.412400481288253,1
10649.0,3.0,18,4.460323961108571,1
10649.0,3.0,222,3.9876771490071894,0
10649.0,3.0,47,4.558869499497725,1
10649.0,3.0,219,4.062174265323548,1
10649.0,3.0,43,3.5240223538495434,0
7568.0,7.0,153,4.471397167132195,1
7568.0,7.0,222,4.340087639393143,1
7568.0,7.0,250,4.904798968338925,1
7568.0,7.0,46,4.283410083581942,1
7568.0,7.0,8,3.693088265802878,0
16398.0,1.0,176,3.2455395242939473,0
16398.0,1.0,296,3.273342990066845,0
16398.0,1.0,230,4.576015030676408,1
16398.0,1.0,251,4.163991680775152,1
16398.0,1.0,234,4.6135100857415035,1
17525.0,1.0,235,4.613582093068205,1
17525.0,1.0,250,4.02467913122069,1
17525.0,1.0,183,4.489727126944383,1
17525.0,1.0,8,4.086161670798934,1
17525.0,1.0,251,4.2484612952542165,1
1347.0,4.0,204,3.0480330657527244,0
1347.0,4.0,238,3.55890900487388,0
1347.0,4.0,176,3.6708739325606845,0
1347.0,4.0,58,4.622972891129406,1
1347.0,4.0,94,3.80705141024447,0
13125.0,0.0,114,3.538794059458841,0
13125.0,0.0,110,4.833241276510583,1
13125.0,0.0,105,3.812528468239453,0
13125.0,0.0,282,5.0,1
13125.0,0.0,251,5.0,1
12674.0,5.0,234,4.741245339465386,1
12674.0,5.0,230,3.1938423583283737,0
12674.0,5.0,61,4.3631022470077445,1
12674.0,5.0,58,4.667575949566308,1
12674.0,5.0,74,3.3916404858831717,0
15456.0,7.0,235,4.095991428532067,1
15456.0,7.0,78,4.614348630912077,1
15456.0,7.0,176,4.3223192601993485,1
15456.0,7.0,234,4.316482269459688,1
15456.0,7.0,46,4.098435471459119,1
14002.0,0.0,227,3.475367741698314,0
14002.0,0.0,149,4.561775845826791,1
14002.0,0.0,58,3.8660773051681288,0
14002.0,0.0,287,2.290638085152513,0
14002.0,0.0,267,4.068198498613805,1
18622.0,0.0,234,5.0,1
18622.0,0.0,251,4.644323497040195,1
18622.0,0.0,149,4.138549393162853,1
18622.0,0.0,282,4.300383239605217,1
18622.0,0.0,166,5.0,1
2120.0,1.0,232,4.105434067813877,1
2120.0,1.0,296,2.74706505839025,0
2120.0,1.0,149,3.913509959069849,0
2120.0,1.0,176,4.252160455830759,1
2120.0,1.0,238,4.595698639076255,1
15305.0,4.0,10,4.740827894801507,1
15305.0,4.0,227,4.679560966074331,1
15305.0,4.0,176,3.932303198810012,0
15305.0,4.0,250,3.599453928386873,0
15305.0,4.0,94,3.5969695624998437,0
4310.0,6.0,6,3.9383098282977977,0
4310.0,6.0,78,4.936756395710637,1
4310.0,6.0,212,4.0289654751326855,1
4310.0,6.0,238,4.376305240338672,1
4310.0,6.0,166,4.679726298474271,1
4485.0,0.0,158,4.1332352549648395,1
4485.0,0.0,250,3.997400217768416,0
4485.0,0.0,234,4.680263825958589,1
4485.0,0.0,120,3.6118938633054443,0
4485.0,0.0,46,4.330089411617241,1
11014.0,1.0,290,4.148716015435877,1
11014.0,1.0,25,3.422129648398938,0
11014.0,1.0,18,3.7754973821181412,0
11014.0,1.0,158,3.462675543429596,0
11014.0,1.0,238,4.682238705506116,1
4771.0,5.0,250,4.070635409065524,1
4771.0,5.0,227,4.7647094162382615,1
4771.0,5.0,204,3.063572520114524,0
4771.0,5.0,46,4.12288729213303,1
4771.0,5.0,25,3.553880335786297,0
2713.0,4.0,239,4.359536418748471,1
2713.0,4.0,290,3.1695356152729803,0
2713.0,4.0,219,4.568273179282765,1
2713.0,4.0,227,3.1116809878694456,0
2713.0,4.0,43,3.7971848425121637,0
12187.0,3.0,64,3.847779314156484,0
12187.0,3.0,43,4.1264586689838945,1
12187.0,3.0,290,4.090772967475822,1
12187.0,3.0,8,4.223718184909977,1
12187.0,3.0,219,3.3949670847630022,0
16616.0,6.0,158,4.580023891017352,1
16616.0,6.0,296,3.9913972042384023,0
16616.0,6.0,290,3.895387923444337,0
16616.0,6.0,250,4.35269945062491,1
16616.0,6.0,183,4.011436933289052,1
10948.0,0.0,212,3.290526376773977,0
10948.0,0.0,91,4.132560606343641,1
10948.0,0.0,230,4.095462199362195,1
10948.0,0.0,234,4.355501788961642,1
10948.0,0.0,166,4.120819652163947,1
2546.0,1.0,43,4.246579670485438,1
2546.0,1.0,234,3.9748762953000347,0
2546.0,1.0,105,4.600638176899546,1
2546.0,1.0,34,4.878179986587528,1
2546.0,1.0,91,4.827794921928396,1
12620.0,0.0,94,3.8627270922615673,0
12620.0,0.0,216,3.668517060659113,0
12620.0,0.0,250,4.338500855119645,1
12620.0,0.0,227,4.882881975750971,1
12620.0,0.0,18,4.632832899068952,1
9852.0,1.0,230,4.430477219580909,1
9852.0,1.0,25,4.630589444195259,1
9852.0,1.0,91,4.368725001399042,1
9852.0,1.0,34,4.21487333869265,1
9852.0,1.0,282,4.510740406407128,1
4411.0,3.0,105,4.351836273458991,1
4411.0,3.0,46,4.190023608962002,1
4411.0,3.0,204,3.8080617692761956,0
4411.0,3.0,238,4.337592184578363,1
4411.0,3.0,250,4.794895445444176,1
19648.0,6.0,18,4.765030617164327,1
19648.0,6.0,91,3.6061084367713905,0
19648.0,6.0,212,3.7087897761328543,0
19648.0,6.0,251,4.392007697653692,1
19648.0,6.0,74,3.996853457409766,0
12345.0,0.0,110,4.684552005737696,1
12345.0,0.0,114,4.125510503736756,1
12345.0,0.0,166,4.6322420093484356,1
12345.0,0.0,34,4.194618414579627,1
12345.0,0.0,58,4.660532538507889,1
12408.0,1.0,251,3.859363584466632,0
12408.0,1.0,197,3.5163138619187775,0
12408.0,1.0,204,4.5719404359503955,1
12408.0,1.0,74,3.388238075154746,0
12408.0,1.0,110,4.613688109126037,1
9611.0,7.0,10,4.437962541341665,1
9611.0,7.0,43,4.038493552700165,1
9611.0,7.0,282,3.79733717753345,0
9611.0,7.0,149,4.338117517059765,1
9611.0,7.0,212,4.523472910896182,1
10719.0,4.0,222,4.0443186090161065,1
10719.0,4.0,165,2.863226037517041,0
10719.0,4.0,216,4.545507722323866,1
10719.0,4.0,296,4.028393728968087,1
10719.0,4.0,290,4.5061478847436245,1
7572.0,3.0,204,4.164500024709003,1
7572.0,3.0,197,4.485023147415074,1
7572.0,3.0,183,4.215884790149894,1
7572.0,3.0,43,4.409628574174692,1
7572.0,3.0,10,4.566651171723319,1
3571.0,1.0,239,4.213561248142415,1
3571.0,1.0,43,4.37242831658681,1
3571.0,1.0,25,3.9760504913547754,0
3571.0,1.0,105,4.194450309154506,1
3571.0,1.0,10,4.01739568865424,1
8603.0,3.0,10,4.006112197879791,1
8603.0,3.0,287,3.188597185717599,0
8603.0,3.0,120,4.069682982126929,1
8603.0,3.0,6,3.7450583448309596,0
8603.0,3.0,227,4.149679379554187,1
3560.0,6.0,25,4.666806551506936,1
3560.0,6.0,235,4.0927280713114165,1
3560.0,6.0,251,3.42783345869331,0
3560.0,6.0,105,4.382778059347395,1
3560.0,6.0,114,4.215096920882981,1
4992.0,0.0,267,4.3824507708505465,1
4992.0,0.0,10,4.798172005813518,1
4992.0,0.0,219,4.201475527118652,1
4992.0,0.0,176,4.257427411948624,1
4992.0,0.0,238,3.933049595752429,0
7440.0,0.0,114,4.576574784365958,1
7440.0,0.0,176,4.0008710293853165,1
7440.0,0.0,46,3.8072358983682073,0
7440.0,0.0,267,3.992303611827194,0
7440.0,0.0,18,4.800979446180429,1
9326.0,0.0,43,3.9325014396525635,0
9326.0,0.0,234,4.7249346429072325,1
9326.0,0.0,47,4.088039703018707,1
9326.0,0.0,212,4.809022093079285,1
9326.0,0.0,18,3.7792118230246867,0
2301.0,6.0,267,2.6572561112546524,0
2301.0,6.0,18,3.6584711342278826,0
2301.0,6.0,46,4.092855025543152,1
2301.0,6.0,105,3.6802332217990177,0
2301.0,6.0,6,4.273520464123283,1
7667.0,6.0,230,5.0,1
7667.0,6.0,235,4.083277056049713,1
7667.0,6.0,64,3.681958980426827,0
7667.0,6.0,250,4.471769095416568,1
7667.0,6.0,222,3.874101847159079,0
5805.0,0.0,6,4.099720852953022,1
5805.0,0.0,222,4.740265797449153,1
5805.0,0.0,114,4.203260963285091,1
5805.0,0.0,183,4.8082534754827515,1
5805.0,0.0,234,5.0,1
12023.0,4.0,212,4.235662754428218,1
12023.0,4.0,120,3.7687795992878432,0
12023.0,4.0,183,4.586243370215276,1
12023.0,4.0,296,3.4824393181017443,0
12023.0,4.0,61,3.9375646297642213,0
15538.0,0.0,79,4.104063559633573,1
15538.0,0.0,282,4.616952853017458,1
15538.0,0.0,58,4.66731822240561,1
15538.0,0.0,120,4.334993533613823,1
15538.0,0.0,43,3.78807262381585,0
9758.0,0.0,114,3.581259686751801,0
9758.0,0.0,105,3.584205777275448,0
9758.0,0.0,232,4.130726177698819,1
9758.0,0.0,149,4.468580468876717,1
9758.0,0.0,296,4.3584200607948675,1
12015.0,1.0,296,4.462393876174501,1
12015.0,1.0,251,4.618294651943989,1
12015.0,1.0,18,4.384040659327496,1
12015.0,1.0,112,3.5778712864644047,0
12015.0,1.0,153,4.151177240894225,1
